id,entry_id,source_file,source_group,source_version
"52293","15086","js\vocabularies\stage\stage_kindergarten.js","stage","2.2.3"
"52294","15087","js\vocabularies\kindergarten\kindergarten_3_nature.js","kindergarten","2.2.3"
"52296","15087","js\vocabularies\kindergarten\merged_kindergarten_vocab - 副本.js","kindergarten","2.2.3"
"52298","15087","js\vocabularies\kindergarten\merged_kindergarten_vocab.js","kindergarten","2.2.3"
"52300","15087","js\vocabularies\stage\merged_vocabulary.js","stage","2.2.3"
"52301","15087","js\vocabularies\stage\stage_elementary_lower.js","stage","2.2.3"
"52302","15087","js\vocabularies\stage\stage_kindergarten.js","stage","2.2.3"
"52303","15088","js\vocabularies\kindergarten\kindergarten_3_nature.js","kindergarten","2.2.3"
"52305","15088","js\vocabularies\kindergarten\kindergarten_general_extended.js","kindergarten","2.2.3"
"52306","15088","js\vocabularies\kindergarten\merged_kindergarten_vocab - 副本.js","kindergarten","2.2.3"
"52308","15088","js\vocabularies\kindergarten\merged_kindergarten_vocab.js","kindergarten","2.2.3"
"52310","15088","js\vocabularies\stage\merged_vocabulary.js","stage","2.2.3"
"52311","15088","js\vocabularies\stage\stage_elementary_lower.js","stage","2.2.3"
"52312","15088","js\vocabularies\stage\stage_kindergarten.js","stage","2.2.3"
"52313","15089","js\vocabularies\kindergarten\kindergarten_3_nature.js","kindergarten","2.2.3"
"52315","15089","js\vocabularies\kindergarten\kindergarten_general_extended.js","kindergarten","2.2.3"
"52316","15089","js\vocabularies\kindergarten\merged_kindergarten_vocab - 副本.js","kindergarten","2.2.3"
"52318","15089","js\vocabularies\kindergarten\merged_kindergarten_vocab.js","kindergarten","2.2.3"
"52320","15089","js\vocabularies\stage\merged_vocabulary.js","stage","2.2.3"
"52321","15089","js\vocabularies\stage\stage_elementary_lower.js","stage","2.2.3"
"52322","15089","js\vocabularies\stage\stage_kindergarten.js","stage","2.2.3"
"52323","15090","js\vocabularies\kindergarten\kindergarten_3_nature.js","kindergarten","2.2.3"
"52325","15090","js\vocabularies\kindergarten\merged_kindergarten_vocab - 副本.js","kindergarten","2.2.3"
"52327","15090","js\vocabularies\kindergarten\merged_kindergarten_vocab.js","kindergarten","2.2.3"
"52329","15090","js\vocabularies\stage\merged_vocabulary.js","stage","2.2.3"
"52330","15090","js\vocabularies\stage\stage_elementary_upper.js","stage","2.2.3"
"52331","15090","js\vocabularies\stage\stage_kindergarten.js","stage","2.2.3"
"52332","15091","js\vocabularies\kindergarten\kindergarten_3_nature.js","kindergarten","2.2.3"
"52334","15091","js\vocabularies\kindergarten\kindergarten_learning_nature.js","kindergarten","2.2.3"
"52335","15091","js\vocabularies\kindergarten\merged_kindergarten_vocab - 副本.js","kindergarten","2.2.3"
"52337","15091","js\vocabularies\kindergarten\merged_kindergarten_vocab.js","kindergarten","2.2.3"
"52339","15091","js\vocabularies\stage\merged_vocabulary.js","stage","2.2.3"
"52340","15091","js\vocabularies\stage\stage_elementary_upper.js","stage","2.2.3"
"52341","15091","js\vocabularies\stage\stage_kindergarten.js","stage","2.2.3"
"52342","15092","js\vocabularies\kindergarten\kindergarten_3_nature.js","kindergarten","2.2.3"
"52344","15092","js\vocabularies\kindergarten\kindergarten_life_communication_expanded.js","kindergarten","2.2.3"
"52345","15092","js\vocabularies\kindergarten\merged_kindergarten_vocab - 副本.js","kindergarten","2.2.3"
"52347","15092","js\vocabularies\kindergarten\merged_kindergarten_vocab.js","kindergarten","2.2.3"
"52349","15092","js\vocabularies\stage\merged_vocabulary.js","stage","2.2.3"
"52350","15092","js\vocabularies\stage\stage_elementary_lower.js","stage","2.2.3"
"52351","15092","js\vocabularies\stage\stage_kindergarten.js","stage","2.2.3"
"52352","15093","js\vocabularies\kindergarten\kindergarten_3_nature.js","kindergarten","2.2.3"
"52354","15093","js\vocabularies\kindergarten\merged_kindergarten_vocab - 副本.js","kindergarten","2.2.3"
"52356","15093","js\vocabularies\kindergarten\merged_kindergarten_vocab.js","kindergarten","2.2.3"
"52358","15093","js\vocabularies\minecraft\minecraft_intermediate.js","minecraft","2.2.3"
"52359","15093","js\vocabularies\minecraft\minecraft_items.js","minecraft","2.2.3"
"52360","15093","js\vocabularies\minecraft_intermediate.js","other","2.2.3"
"52361","15093","js\vocabularies\minecraft_items.js","other","2.2.3"
"52362","15093","js\vocabularies\stage\merged_vocabulary.js","stage","2.2.3"
"52363","15093","js\vocabularies\stage\stage_elementary_lower.js","stage","2.2.3"
"52364","15093","js\vocabularies\stage\stage_kindergarten.js","stage","2.2.3"
"52365","15093","js\vocabularies\minecraft\minecraft_words_full.js","minecraft","2.2.3"
"52367","15094","js\vocabularies\kindergarten\kindergarten_3_nature.js","kindergarten","2.2.3"
"52368","15094","js\vocabularies\kindergarten\merged_kindergarten_vocab - 副本.js","kindergarten","2.2.3"
"52369","15094","js\vocabularies\kindergarten\merged_kindergarten_vocab.js","kindergarten","2.2.3"
"52370","15094","js\vocabularies\stage\merged_vocabulary.js","stage","2.2.3"
"52371","15094","js\vocabularies\stage\stage_kindergarten.js","stage","2.2.3"
"52372","15095","js\vocabularies\kindergarten\kindergarten_3_nature.js","kindergarten","2.2.3"
"52373","15095","js\vocabularies\kindergarten\merged_kindergarten_vocab - 副本.js","kindergarten","2.2.3"
"52374","15095","js\vocabularies\kindergarten\merged_kindergarten_vocab.js","kindergarten","2.2.3"
"52375","15095","js\vocabularies\stage\merged_vocabulary.js","stage","2.2.3"
"52376","15095","js\vocabularies\stage\stage_kindergarten.js","stage","2.2.3"
"52377","15096","js\vocabularies\kindergarten\kindergarten_3_nature.js","kindergarten","2.2.3"
"52378","15096","js\vocabularies\kindergarten\merged_kindergarten_vocab - 副本.js","kindergarten","2.2.3"
"52379","15096","js\vocabularies\kindergarten\merged_kindergarten_vocab.js","kindergarten","2.2.3"
"52380","15096","js\vocabularies\stage\merged_vocabulary.js","stage","2.2.3"
"52381","15096","js\vocabularies\stage\stage_kindergarten.js","stage","2.2.3"
"52382","15097","js\vocabularies\kindergarten\kindergarten_3_nature.js","kindergarten","2.2.3"
"52383","15097","js\vocabularies\kindergarten\merged_kindergarten_vocab - 副本.js","kindergarten","2.2.3"
"52384","15097","js\vocabularies\kindergarten\merged_kindergarten_vocab.js","kindergarten","2.2.3"
"52385","15097","js\vocabularies\stage\merged_vocabulary.js","stage","2.2.3"
"52386","15097","js\vocabularies\stage\stage_kindergarten.js","stage","2.2.3"
"52387","15098","js\vocabularies\kindergarten\kindergarten_3_nature.js","kindergarten","2.2.3"
"52388","15098","js\vocabularies\kindergarten\merged_kindergarten_vocab - 副本.js","kindergarten","2.2.3"
"52389","15098","js\vocabularies\kindergarten\merged_kindergarten_vocab.js","kindergarten","2.2.3"
"52390","15098","js\vocabularies\stage\merged_vocabulary.js","stage","2.2.3"
"52391","15098","js\vocabularies\stage\stage_kindergarten.js","stage","2.2.3"
"52392","15099","js\vocabularies\kindergarten\kindergarten_3_nature.js","kindergarten","2.2.3"
"52393","15099","js\vocabularies\kindergarten\kindergarten_general_extended.js","kindergarten","2.2.3"
"52395","15099","js\vocabularies\kindergarten\kindergarten_life_communication_expanded.js","kindergarten","2.2.3"
"52396","15099","js\vocabularies\kindergarten\merged_kindergarten_vocab - 副本.js","kindergarten","2.2.3"
"52397","15099","js\vocabularies\kindergarten\merged_kindergarten_vocab.js","kindergarten","2.2.3"
"52398","15099","js\vocabularies\stage\merged_vocabulary.js","stage","2.2.3"
"52399","15099","js\vocabularies\stage\stage_kindergarten.js","stage","2.2.3"
"52400","15100","js\vocabularies\kindergarten\kindergarten_3_nature.js","kindergarten","2.2.3"
"52401","15100","js\vocabularies\kindergarten\kindergarten_5_daily.js","kindergarten","2.2.3"
"52402","15100","js\vocabularies\kindergarten\kindergarten_general_extended.js","kindergarten","2.2.3"
"52404","15100","js\vocabularies\kindergarten\kindergarten_life_communication_expanded.js","kindergarten","2.2.3"
"52406","15100","js\vocabularies\kindergarten\merged_kindergarten_vocab - 副本.js","kindergarten","2.2.3"
"52407","15100","js\vocabularies\kindergarten\merged_kindergarten_vocab.js","kindergarten","2.2.3"
"52409","15100","js\vocabularies\kindergarten_5_daily.js","other","2.2.3"
"52410","15100","js\vocabularies\stage\merged_vocabulary.js","stage","2.2.3"
"52411","15100","js\vocabularies\stage\stage_elementary_lower.js","stage","2.2.3"
"52412","15100","js\vocabularies\stage\stage_kindergarten.js","stage","2.2.3"
"52414","15101","js\vocabularies\kindergarten\kindergarten_3_nature.js","kindergarten","2.2.3"
"52415","15101","js\vocabularies\kindergarten\kindergarten_general_extended.js","kindergarten","2.2.3"
"52416","15101","js\vocabularies\kindergarten\kindergarten_life_communication_expanded.js","kindergarten","2.2.3"
"52417","15101","js\vocabularies\kindergarten\merged_kindergarten_vocab - 副本.js","kindergarten","2.2.3"
"52418","15101","js\vocabularies\kindergarten\merged_kindergarten_vocab.js","kindergarten","2.2.3"
"52419","15101","js\vocabularies\stage\merged_vocabulary.js","stage","2.2.3"
"52420","15101","js\vocabularies\stage\stage_elementary_lower.js","stage","2.2.3"
"52421","15101","js\vocabularies\stage\stage_kindergarten.js","stage","2.2.3"
"52422","15102","js\vocabularies\kindergarten\kindergarten_3_nature.js","kindergarten","2.2.3"
"52423","15102","js\vocabularies\kindergarten\kindergarten_general_extended.js","kindergarten","2.2.3"
"52424","15102","js\vocabularies\kindergarten\kindergarten_life_communication_expanded.js","kindergarten","2.2.3"
"52425","15102","js\vocabularies\kindergarten\merged_kindergarten_vocab - 副本.js","kindergarten","2.2.3"
"52426","15102","js\vocabularies\kindergarten\merged_kindergarten_vocab.js","kindergarten","2.2.3"
"52427","15102","js\vocabularies\stage\merged_vocabulary.js","stage","2.2.3"
"52428","15102","js\vocabularies\stage\stage_elementary_lower.js","stage","2.2.3"
"52429","15102","js\vocabularies\stage\stage_kindergarten.js","stage","2.2.3"
"52430","15103","js\vocabularies\kindergarten\kindergarten_3_nature.js","kindergarten","2.2.3"
"52431","15103","js\vocabularies\kindergarten\kindergarten_life_communication_expanded.js","kindergarten","2.2.3"
"52433","15103","js\vocabularies\kindergarten\merged_kindergarten_vocab - 副本.js","kindergarten","2.2.3"
"52434","15103","js\vocabularies\kindergarten\merged_kindergarten_vocab.js","kindergarten","2.2.3"
"52435","15103","js\vocabularies\stage\merged_vocabulary.js","stage","2.2.3"
"52436","15103","js\vocabularies\stage\stage_elementary_lower.js","stage","2.2.3"
"52437","15103","js\vocabularies\stage\stage_kindergarten.js","stage","2.2.3"
"52438","15104","js\vocabularies\kindergarten\kindergarten_3_nature.js","kindergarten","2.2.3"
"52439","15104","js\vocabularies\kindergarten\kindergarten_life_communication_expanded.js","kindergarten","2.2.3"
"52440","15104","js\vocabularies\kindergarten\merged_kindergarten_vocab - 副本.js","kindergarten","2.2.3"
"52441","15104","js\vocabularies\kindergarten\merged_kindergarten_vocab.js","kindergarten","2.2.3"
"52442","15104","js\vocabularies\stage\merged_vocabulary.js","stage","2.2.3"
"52443","15104","js\vocabularies\stage\stage_elementary_lower.js","stage","2.2.3"
"52444","15104","js\vocabularies\stage\stage_kindergarten.js","stage","2.2.3"
"52446","15105","js\vocabularies\kindergarten\kindergarten_3_nature.js","kindergarten","2.2.3"
"52447","15105","js\vocabularies\kindergarten\kindergarten_life_communication_expanded.js","kindergarten","2.2.3"
"52448","15105","js\vocabularies\kindergarten\merged_kindergarten_vocab - 副本.js","kindergarten","2.2.3"
"52449","15105","js\vocabularies\kindergarten\merged_kindergarten_vocab.js","kindergarten","2.2.3"
"52450","15105","js\vocabularies\stage\merged_vocabulary.js","stage","2.2.3"
"52451","15105","js\vocabularies\stage\stage_kindergarten.js","stage","2.2.3"
"52452","15106","js\vocabularies\kindergarten\kindergarten_3_nature.js","kindergarten","2.2.3"
"52453","15106","js\vocabularies\kindergarten\merged_kindergarten_vocab - 副本.js","kindergarten","2.2.3"
"52454","15106","js\vocabularies\kindergarten\merged_kindergarten_vocab.js","kindergarten","2.2.3"
"52455","15106","js\vocabularies\stage\merged_vocabulary.js","stage","2.2.3"
"52456","15106","js\vocabularies\stage\stage_kindergarten.js","stage","2.2.3"
"52457","15107","js\vocabularies\kindergarten\kindergarten_3_nature.js","kindergarten","2.2.3"
"52458","15107","js\vocabularies\kindergarten\kindergarten_life_communication_expanded.js","kindergarten","2.2.3"
"52459","15107","js\vocabularies\kindergarten\merged_kindergarten_vocab - 副本.js","kindergarten","2.2.3"
"52460","15107","js\vocabularies\kindergarten\merged_kindergarten_vocab.js","kindergarten","2.2.3"
"52461","15107","js\vocabularies\stage\merged_vocabulary.js","stage","2.2.3"
"52462","15107","js\vocabularies\stage\stage_kindergarten.js","stage","2.2.3"
"52463","15108","js\vocabularies\kindergarten\kindergarten_3_nature.js","kindergarten","2.2.3"
"52464","15108","js\vocabularies\kindergarten\kindergarten_life_communication_expanded.js","kindergarten","2.2.3"
"52465","15108","js\vocabularies\kindergarten\merged_kindergarten_vocab - 副本.js","kindergarten","2.2.3"
"52466","15108","js\vocabularies\kindergarten\merged_kindergarten_vocab.js","kindergarten","2.2.3"
"52467","15108","js\vocabularies\stage\merged_vocabulary.js","stage","2.2.3"
"52468","15108","js\vocabularies\stage\stage_kindergarten.js","stage","2.2.3"
"52469","15109","js\vocabularies\kindergarten\kindergarten_3_nature.js","kindergarten","2.2.3"
"52470","15109","js\vocabularies\kindergarten\kindergarten_life_communication_expanded.js","kindergarten","2.2.3"
"52471","15109","js\vocabularies\kindergarten\merged_kindergarten_vocab - 副本.js","kindergarten","2.2.3"
"52472","15109","js\vocabularies\kindergarten\merged_kindergarten_vocab.js","kindergarten","2.2.3"
"52473","15109","js\vocabularies\stage\merged_vocabulary.js","stage","2.2.3"
"52474","15109","js\vocabularies\stage\stage_kindergarten.js","stage","2.2.3"
"52475","15110","js\vocabularies\kindergarten\kindergarten_3_nature.js","kindergarten","2.2.3"
"52476","15110","js\vocabularies\kindergarten\merged_kindergarten_vocab - 副本.js","kindergarten","2.2.3"
"52477","15110","js\vocabularies\kindergarten\merged_kindergarten_vocab.js","kindergarten","2.2.3"
"52478","15110","js\vocabularies\stage\merged_vocabulary.js","stage","2.2.3"
"52479","15110","js\vocabularies\stage\stage_kindergarten.js","stage","2.2.3"
"52480","15111","js\vocabularies\kindergarten\kindergarten_3_nature.js","kindergarten","2.2.3"
"52481","15111","js\vocabularies\kindergarten\kindergarten_general_extended.js","kindergarten","2.2.3"
"52483","15111","js\vocabularies\kindergarten\kindergarten_life_communication_expanded.js","kindergarten","2.2.3"
"52485","15111","js\vocabularies\kindergarten\merged_kindergarten_vocab - 副本.js","kindergarten","2.2.3"
"52486","15111","js\vocabularies\kindergarten\merged_kindergarten_vocab.js","kindergarten","2.2.3"
"52487","15111","js\vocabularies\stage\merged_vocabulary.js","stage","2.2.3"
"52488","15111","js\vocabularies\stage\stage_elementary_lower.js","stage","2.2.3"
"52489","15111","js\vocabularies\stage\stage_kindergarten.js","stage","2.2.3"
"52490","15111","js\vocabularies\minecraft\minecraft_words_full.js","minecraft","2.2.3"
"52491","15112","js\vocabularies\kindergarten\kindergarten_3_nature.js","kindergarten","2.2.3"
"52492","15112","js\vocabularies\kindergarten\kindergarten_general_extended.js","kindergarten","2.2.3"
"52493","15112","js\vocabularies\kindergarten\merged_kindergarten_vocab - 副本.js","kindergarten","2.2.3"
"52494","15112","js\vocabularies\kindergarten\merged_kindergarten_vocab.js","kindergarten","2.2.3"
"52495","15112","js\vocabularies\stage\merged_vocabulary.js","stage","2.2.3"
"52496","15112","js\vocabularies\stage\stage_elementary_lower.js","stage","2.2.3"
"52497","15112","js\vocabularies\stage\stage_kindergarten.js","stage","2.2.3"
"52498","15112","js\vocabularies\minecraft\minecraft_words_full.js","minecraft","2.2.3"
"52499","15113","js\vocabularies\kindergarten\kindergarten_3_nature.js","kindergarten","2.2.3"
"52500","15113","js\vocabularies\kindergarten\kindergarten_learning_nature.js","kindergarten","2.2.3"
"52501","15113","js\vocabularies\kindergarten\merged_kindergarten_vocab - 副本.js","kindergarten","2.2.3"
"52502","15113","js\vocabularies\kindergarten\merged_kindergarten_vocab.js","kindergarten","2.2.3"
"52503","15113","js\vocabularies\stage\merged_vocabulary.js","stage","2.2.3"
